Date,Open,High,Low,Close,Volume,Adj Close
2016-07-28,82.900002,83.129997,82.290001,82.879997,000,82.879997
2016-07-27,83.010002,83.870003,82.82,83.040001,000,83.040001
2016-07-26,82.50,83.040001,82.470001,83.010002,000,83.010002
2016-07-25,82.919998,83.07,82.470001,82.599998,000,82.599998
2016-07-22,82.169998,83.32,82.019997,83.150002,000,83.150002
2016-07-21,82.910004,83.010002,81.959999,82.029999,000,82.029999
2016-07-20,83.480003,83.480003,82.690002,83.010002,000,83.010002
2016-07-19,82.970001,83.879997,82.93,83.410004,000,83.410004
2016-07-18,83.739998,83.959999,83.269997,83.32,000,83.32
2016-07-15,84.25,84.389999,83.610001,83.889999,000,83.889999
2016-07-14,83.940002,84.160004,83.519997,83.639999,000,83.639999
2016-07-13,82.610001,82.910004,82.169998,82.660004,000,82.660004
2016-07-12,81.580002,82.970001,81.57,82.709999,000,82.709999
2016-07-11,80.190002,80.940002,80.139999,80.739998,000,80.739998
2016-07-08,79.290001,80.059998,79.169998,79.489998,000,79.489998
2016-07-07,77.470001,78.709999,77.470001,78.110001,000,78.110001
2016-07-06,76.120003,77.389999,75.519997,77.32,000,77.32
2016-07-05,77.989998,78.010002,76.199997,76.720001,000,76.720001
2016-07-01,79.470001,79.540001,78.199997,78.839996,000,78.839996
2016-06-30,78.50,79.980003,77.730003,79.970001,000,79.970001
2016-06-29,77.080002,78.099998,76.730003,78.07,000,78.07
2016-06-28,74.949997,76.120003,74.480003,75.779999,000,75.779999
2016-06-27,76.389999,76.389999,73.470001,73.82,000,73.82
2016-06-24,79.980003,80.010002,77.540001,77.540001,000,77.540001
2016-06-23,81.599998,83.25,81.599998,83.25,000,83.25
2016-06-22,80.57,81.559998,80.410004,80.449997,000,80.449997
2016-06-21,80.510002,80.75,79.760002,80.519997,000,80.519997
2016-06-20,80.480003,81.730003,80.239998,80.290001,000,80.290001
2016-06-17,79.089996,79.919998,78.550003,79.169998,000,79.169998
2016-06-16,79.25,79.269997,78.190002,78.940002,000,78.940002
2016-06-15,79.889999,81.199997,79.620003,79.910004,000,79.910004
2016-06-14,80.769997,81.370003,79.290001,79.599998,000,79.599998
2016-06-13,81.760002,82.339996,80.900002,81.120003,000,81.120003
2016-06-10,82.400002,82.82,81.879997,82.330002,000,82.330002
2016-06-09,83.889999,83.919998,82.68,83.339996,000,83.339996
2016-06-08,84.00,84.589996,83.959999,84.410004,000,84.410004
2016-06-07,84.57,84.599998,84.040001,84.099998,000,84.099998
2016-06-06,83.540001,84.980003,83.529999,84.610001,000,84.610001
2016-06-03,83.790001,83.790001,81.379997,83.370003,000,83.370003
2016-06-02,84.43,84.980003,83.989998,84.970001,000,84.970001
2016-06-01,83.839996,84.830002,83.400002,84.760002,000,84.760002
2016-05-31,84.769997,84.809998,84.029999,84.470001,000,84.470001
2016-05-27,83.629997,84.519997,83.489998,84.519997,000,84.519997
2016-05-26,84.480003,84.510002,83.379997,83.610001,000,83.610001
2016-05-25,83.760002,84.839996,83.760002,84.489998,000,84.489998
2016-05-24,82.019997,83.50,81.93,83.379997,000,83.379997
2016-05-23,81.589996,81.800003,80.889999,81.459999,000,81.459999
2016-05-20,81.080002,82.139999,81.07,81.739998,000,81.739998
2016-05-19,81.290001,82.279999,80.010002,80.669998,000,80.669998
2016-05-18,78.440002,81.910004,78.440002,81.739998,000,81.739998
2016-05-17,79.220001,80.150002,78.150002,78.489998,000,78.489998
2016-05-16,78.459999,79.910004,78.419998,79.480003,000,79.480003
2016-05-13,79.540001,80.410004,77.940002,78.279999,000,78.279999
2016-05-12,80.260002,80.68,79.099998,79.699997,000,79.699997
2016-05-11,80.080002,80.82,79.879997,79.889999,000,79.889999
2016-05-10,79.519997,80.650002,79.309998,80.330002,000,80.330002
2016-05-06,78.150002,79.120003,78.059998,79.120003,000,79.120003
2016-05-05,79.580002,79.809998,78.529999,78.699997,000,78.699997
2016-05-04,79.889999,80.650002,78.309998,79.220001,000,79.220001
2016-05-03,81.519997,81.519997,79.839996,80.449997,000,80.449997
2016-05-02,82.370003,82.629997,81.639999,82.50,000,82.50
2016-04-29,82.089996,82.699997,81.50,82.169998,000,82.169998
2016-04-28,82.629997,83.300003,82.00,82.269997,000,82.269997
2016-04-27,83.239998,83.550003,82.550003,83.260002,000,83.260002
2016-04-26,82.650002,83.699997,82.349998,83.529999,000,83.529999
2016-04-25,82.800003,82.800003,81.629997,82.389999,000,82.389999
2016-04-22,82.150002,83.269997,82.150002,83.00,000,83.00
2016-04-21,82.919998,83.459999,82.089996,82.209999,000,82.209999
2016-04-20,81.879997,82.900002,81.550003,82.769997,000,82.769997
2016-04-19,81.050003,81.919998,80.830002,81.919998,000,81.919998
2016-04-18,79.57,81.019997,79.449997,80.82,000,80.82
2016-04-15,80.139999,80.480003,79.720001,80.120003,000,80.120003
2016-04-14,79.540001,81.260002,79.400002,80.279999,000,80.279999
2016-04-13,77.589996,79.739998,77.580002,79.739998,000,79.739998
2016-04-12,75.690002,76.940002,75.419998,76.900002,000,76.900002
2016-04-11,75.230003,76.660004,75.230003,75.489998,000,75.489998
2016-04-08,75.00,76.010002,74.489998,74.839996,000,74.839996
2016-04-07,75.709999,75.739998,73.860001,74.279999,000,74.279999
2016-04-06,75.629997,76.360001,75.18,76.339996,000,76.339996
2016-04-05,76.489998,76.769997,75.540001,75.580002,000,75.580002
2016-04-04,77.470001,77.949997,76.959999,77.309998,000,77.309998
2016-04-01,76.970001,77.550003,76.220001,77.529999,000,77.529999
2016-03-31,77.760002,78.269997,76.82,77.550003,000,77.550003
2016-03-30,77.699997,78.93,77.68,78.040001,000,78.040001
2016-03-29,76.370003,77.400002,75.459999,77.379997,000,77.379997
2016-03-28,77.25,77.43,76.360001,76.980003,000,76.980003
2016-03-24,76.589996,77.07,75.860001,77.07,000,77.07
2016-03-23,78.120003,78.129997,77.160004,77.169998,000,77.169998
2016-03-22,77.970001,78.650002,77.529999,78.400002,000,78.400002
2016-03-21,78.660004,78.949997,77.75,78.540001,000,78.540001
2016-03-18,77.919998,79.32,77.919998,78.68,000,78.68
2016-03-17,76.059998,77.900002,75.330002,77.639999,000,77.639999
2016-03-16,76.839996,77.559998,75.68,76.25,000,76.25
2016-03-15,77.279999,77.389999,76.849998,77.00,000,77.00
2016-03-14,78.279999,78.309998,77.309998,77.919998,000,77.919998
2016-03-11,77.160004,78.550003,77.110001,78.470001,000,78.470001
2016-03-10,76.309998,76.769997,75.099998,76.559998,000,76.559998
2016-03-09,76.720001,76.879997,75.580002,75.790001,000,75.790001
2016-03-08,77.709999,77.949997,76.410004,76.43,000,76.43
2016-03-07,77.459999,78.50,77.339996,78.449997,000,78.449997
2016-03-04,77.529999,78.25,77.160004,78.010002,000,78.010002
2016-03-03,75.639999,77.209999,75.599998,77.190002,000,77.190002
2016-03-02,74.57,75.82,74.25,75.800003,000,75.800003
2016-03-01,72.470001,74.730003,72.440002,74.650002,000,74.650002
2016-02-29,73.360001,73.400002,71.900002,71.940002,000,71.940002
2016-02-26,72.730003,73.970001,72.510002,73.480003,000,73.480003
2016-02-25,71.449997,72.309998,70.93,72.169998,000,72.169998
2016-02-24,70.510002,71.379997,69.279999,71.300003,000,71.300003
2016-02-23,72.879997,72.900002,71.019997,71.419998,000,71.419998
2016-02-22,72.790001,73.220001,72.639999,73.059998,000,73.059998
2016-02-19,71.300003,72.25,71.269997,72.019997,000,72.019997
